Unnamed: 0,speed_m/s,mass_kg,datetime,zone,energy,breaches,cum_kg
160213,10.685188840791476,22.8518212892424,4825449.0,1,1.3045334732021727,0,0.0
717184,38.9973782661209,9.886409347502097,2820586.0,2,7.517603480913573,0,0.0
906364,40.64441221080187,20.535686154793847,14955058.0,2,16.96215069784046,0,0.0
942723,38.55998976930776,3.4869537158156203,17300132.0,2,2.5923283366467325,0,0.0
931539,38.61426091611263,43.08501319725223,16575309.0,2,32.12119457876307,0,0.0
435352,7.854660857265089,39.02967829325308,13097164.0,1,1.2039816065584408,0,0.0
442718,12.469033751102735,1636.563189293185,13318059.0,1,127.22380603256752,0,0.0
533556,11.324240463314682,19.498433945302644,16036844.0,1,1.250224201000359,0,0.0
39644,7.6396921693132995,50.73050095560952,1188630.0,1,1.480440217359091,0,0.0
9633,9.102348104355643,101.8329674056042,285672.0,1,4.2185702375141165,0,0.0
966047,38.224726150155945,15.10665945906981,18792628.0,2,11.036394320551477,0,0.0
479232,9.641259267001338,154.84225395488704,14408274.0,1,7.196594166155337,0,0.0
474555,8.063307466750057,985.1199501941464,14268229.0,1,32.02473609342493,0,0.0
949907,40.38273202019749,41.00681048942791,17761368.0,2,33.43623658505981,0,0.0
369014,8.454906577896962,187.5016080796169,11096993.0,1,6.701817968484194,0,0.0
495181,8.156097123644557,2193.156223333012,14886050.0,1,72.94648173639223,0,0.0
318540,9.874651359055822,591.1139266573645,9583065.0,1,28.81938693366325,0,0.0
40337,6.26379879553113,1841.0482882675549,1211102.0,1,36.11692620982336,0,0.0
562753,7.9846570419103715,1172.2451227328718,16915701.0,1,37.36809624212141,0,0.0
482259,10.330835329787128,541.58259916639,14498632.0,1,28.900515189843063,0,0.0
777668,40.089240035003726,104.99161727067695,6699162.0,2,84.36849010582776,0,0.0
225959,7.0110575374457005,373.0904337578209,6790980.0,1,9.169616665882169,0,0.0
60083,7.565873569565586,1878.1315920069565,1802844.0,1,53.754420179511605,0,0.0
335256,10.040585358087553,165.43987506041765,10083546.0,1,8.339274372640054,0,0.0
715830,33.419147440146574,4.705565217377849,2729526.0,2,2.627680353783755,0,0.0
104023,8.589698134823696,2139.2526566760257,3126346.0,1,78.92014744659289,0,0.0
679976,31.16941101531732,43.95045425407892,431031.0,2,21.349640383571693,0,0.0
360591,5.331934514711108,777.2320371593237,10841640.0,1,11.0481690756602,0,0.0
74067,5.333539080094196,1334.8361341490274,2225690.0,1,18.985800895497174,0,0.0
820722,38.3061276994746,354.0113780635181,9467655.0,2,259.7309650754751,0,0.0
848476,37.272769290798514,1.0930958980952925,11275552.0,2,0.7592968378375192,0,0.0
342495,11.2967668546984,821.6584798991325,10298373.0,1,52.42877102748406,0,0.0
112924,6.001428616483213,2425.827981479371,3398282.0,1,43.68569960915818,0,0.0
219630,9.001159874698564,54.9840244654605,6596154.0,1,2.2274269990456346,0,0.0
322542,8.141522075892267,2994.6478931857446,9706756.0,1,99.2491920228413,0,0.0
758201,33.0274791415339,130.87578304644708,5446622.0,2,71.38059296862089,0,0.0
571718,9.92804828538737,2684.5315204879485,17189766.0,1,132.301958542018,0,0.0
938280,42.33670803223076,70.43945219835324,17011711.0,2,63.12772601259151,0,0.0
362446,7.272157602299896,300.78973800347734,10897654.0,1,7.953523790251105,0,0.0
128317,7.276479823465555,16.53682411656403,3868161.0,1,0.4377889247961384,0,0.0
612046,4.951482533334582,789.7138451940073,18402522.0,1,9.680777960437512,0,0.0
144296,8.270329027498745,60.46971018165783,4340157.0,1,2.0680139655680008,0,0.0
286847,9.140187417794664,743.8320023339026,8623127.0,1,31.070988167361143,0,0.0
950686,39.29814275215185,487.2100375804503,17810715.0,2,376.2099549286985,0,0.0
534328,7.138808414883969,175.3750707815784,16060374.0,1,4.468783527039791,0,0.0
698372,39.83103840284334,236.43810220146,1614993.0,2,187.55589830609256,0,0.0
153014,7.61110440699865,66.68001229807092,4603205.0,1,1.9313502254166943,0,0.0
534439,10.69681268737949,1507.7389111098244,16063961.0,1,86.25910132773284,0,0.0
554336,15.816086011713349,1104.843943082154,16664340.0,1,138.1875699353338,0,0.0
598483,9.983139172667176,1562.1950259229052,17992510.0,1,77.84657434648035,0,0.0
425855,9.36509720401803,155.13745841667912,12811403.0,1,6.80316893550901,0,0.0
88714,8.611371802971592,216.3815864267824,2660863.0,1,8.022966636469617,0,0.0
807037,35.55028885185305,8.912384955138045,8602188.0,2,5.631838712463956,0,0.0
172880,10.06034298252364,63.91876864253668,5209257.0,1,3.234625296442523,0,0.0
231773,8.626777419683794,227.5447965172469,6966454.0,1,8.467088491067399,0,0.0
29047,9.42606902031688,99.46863309509392,874533.0,1,4.418932677555685,0,0.0
705208,43.77731740840197,166.5805579007052,2050507.0,2,159.62194823253887,0,0.0
319052,8.128553577532442,176.14208998707244,9597955.0,1,5.819151910214584,0,0.0
752086,36.68067941767307,16.117300952596104,5056335.0,2,10.84269052820774,0,0.0
732858,29.158682842553567,17.76354172239939,3821713.0,2,7.551537248966553,0,0.0
980267,39.02479059936096,18.76344785237939,19707967.0,2,14.287748985111612,0,0.0
578730,8.813498225786406,1062.7399594294911,17401509.0,1,41.27562496037236,0,0.0
264124,8.065641946269638,19.834198944431996,7941270.0,1,0.6451527410370264,0,0.0
38299,9.414007145040156,82.90632038114697,1147574.0,1,3.673725407584401,0,0.0
515689,8.670094937171323,112.3831092685309,15503634.0,1,4.223949854784196,0,0.0
875726,31.330936972913605,36.22569692394495,13002093.0,2,17.780072175011174,0,0.0
894800,29.706517564099663,72.08517911441729,14206187.0,2,31.806763000891184,0,0.0
417051,7.535873311425848,301.0093745499866,12543017.0,1,8.547068865633522,0,0.0
927868,41.82355047302537,1.5246717013880435,16341693.0,2,1.3334850162996164,0,0.0
592084,9.063835964748206,512.1691758235689,17800943.0,1,21.038148494410976,0,0.0
645300,10.806221723959704,123.4838884355447,19403635.0,1,7.20988021638933,0,0.0
406835,9.773815940807864,429.20277374297154,12232995.0,1,20.50032927274732,0,0.0
569493,9.201128981288976,1154.968558883338,17121957.0,1,48.89026637661309,0,0.0
29737,11.475993932859891,73.49401617139566,893799.0,1,4.839523520017136,0,0.0
895322,33.570765463863474,89.78007230359083,14240153.0,2,50.59090437295596,0,0.0
94362,10.82978789203086,68.74007758667102,2833438.0,1,4.031066139727245,0,0.0
466135,9.066947661139222,130.45005201767302,14016109.0,1,5.362119377489167,0,0.0
681121,43.04955348867215,221.6447637401866,502369.0,2,205.3831368729446,0,0.0
622393,10.305043903041046,1732.8700481185797,18716004.0,1,92.01014015899308,0,0.0
120847,6.229912689759454,30.046659502994373,3639332.0,1,0.5830826517623504,0,0.0
603408,7.489267793730002,3178.8790484058604,18138404.0,1,89.15028341604736,0,0.0
977181,40.62337105785573,64.20425185010336,19514433.0,2,52.97679898835671,0,0.0
691151,40.00356793367055,19.51318277000435,1147909.0,2,15.61333120987934,0,0.0
246445,7.872457749122925,661.6636217382539,7409329.0,1,20.50349700409357,0,0.0
171290,10.626376612442876,148.40375058457943,5159897.0,1,8.378866847063044,0,0.0
680837,43.580875487973984,42.19102679332262,484380.0,2,40.06655477208776,0,0.0
943812,46.83761449722204,17.347001789429196,17375703.0,2,19.027597812874895,0,0.0
764972,42.733812659877415,148.63109469658457,5881592.0,2,135.71347294958173,0,0.0
794448,42.40823333613978,107.20101642901191,7795405.0,2,96.39827645409018,0,0.0
135672,9.48161580549552,1647.3966328565984,4083162.0,1,74.05133387888165,0,0.0
872720,40.75692143440675,100.05326279419484,12804257.0,2,83.10057036382727,0,0.0
576033,12.411715821316092,1033.2083565901498,17317498.0,1,79.58322993163506,0,0.0
947708,39.84363342913776,70.3086667885241,17626417.0,2,55.80803596690085,0,0.0
382923,6.23959925136661,759.2078057095654,11519295.0,1,14.778966459461246,0,0.0
791105,36.35805678366132,1.6194833814220315,7575100.0,2,1.070404256206703,0,0.0
674599,36.56125529815269,9.503902217655703,90237.0,2,6.352053694346161,0,0.0
204463,8.862308703532005,17.582332523223933,6149281.0,1,0.6904627305316631,0,0.0
769879,32.60741593032268,15.678508632543291,6198188.0,2,8.33503677400785,0,0.0
590372,6.328676927434365,177.7348172460843,17750553.0,1,3.5593309270761244,0,0.0
482894,7.3344453816509505,67.75287445648031,14519801.0,1,1.8223520811702052,0,0.0
175434,10.226642633418086,618.9527738072561,5287803.0,1,32.36634639397869,0,0.0
32641,7.06392597180336,169.22124266089156,980949.0,1,4.2219896357314015,0,0.0
608466,8.796059603564593,446.32337553325215,18295548.0,1,17.266168084483162,0,0.0
281699,9.277149696212112,547.7456442156503,8469853.0,1,23.571003147440564,0,0.0
108226,6.461149590202472,2259.6119848156727,3254147.0,1,47.16539392145299,0,0.0
163297,8.95904671467374,1298.3936364661972,4916955.0,1,52.107469725793706,0,0.0
246243,9.352014214128271,190.20805752643105,7403488.0,1,8.317814510120725,0,0.0
818665,33.56341691195313,56.959132723712806,9336749.0,2,32.08231565821287,0,0.0
634603,9.622786030931492,1056.4843464338203,19083290.0,1,48.91417456466632,0,0.0
442497,11.104732761137898,530.8015971492453,13311172.0,1,32.727923281696405,0,0.0
535732,8.374140159693205,96.79430843868457,16102560.0,1,3.3939096493964374,0,0.0
423266,6.017273597107256,229.00130794633571,12732375.0,1,4.145791765396651,0,0.0
838378,45.005666221004056,86.8167334503157,10613607.0,2,87.92408053805237,0,0.0
739197,40.52532643942315,5.6848570709241,4227145.0,2,4.668126304629953,0,0.0
446074,12.293231444179778,495.1034601905868,13419379.0,1,37.41089362178332,0,0.0
979018,42.21169442955434,33.91573062682888,19626890.0,2,30.21598476406695,0,0.0
94626,11.328385338412554,22.014256500723107,2840970.0,1,1.4125702429975122,0,0.0
886630,37.57131955591061,124.48099084145576,13692627.0,2,87.85893560735465,0,0.0
929295,37.31438576778515,199.85354743783523,16432273.0,2,139.13438093009324,0,0.0
643793,10.671639908497385,857.4076602284115,19357077.0,1,48.82246340525184,0,0.0
198582,8.446233176762918,425.2998853028312,5970916.0,1,15.170203398252353,0,0.0
364436,11.334064289313073,303.75182311879973,10959194.0,1,19.510133496950758,0,0.0
871404,36.6519735725787,28.15543855496215,12719058.0,2,18.91154586030288,0,0.0
434342,7.443180633747315,517.9521517542961,13066707.0,1,14.34751750932154,0,0.0
251368,4.6731729653837615,308.73967984226,7558107.0,1,3.3712127828857525,0,0.0
820597,45.66206881775535,175.18718566250217,9460070.0,2,182.63478961164532,0,0.0
513424,7.360597165716474,21.612690187496007,15435140.0,1,0.5854703858359976,0,0.0
263027,11.061276489383896,1048.1963503106103,7907960.0,1,64.12437479974456,0,0.0
191721,8.53835153406963,448.2916090725468,5767210.0,1,16.341001763205032,0,0.0
556423,8.35898601395364,1226.3001612871665,16726554.0,1,42.84241925410054,0,0.0
177329,7.244444512470003,23.891216939103664,5345443.0,1,0.6269291405194918,0,0.0
348766,11.265241718083525,59.03329422949811,10486110.0,1,3.745829906788949,0,0.0
167685,9.83229484842762,342.06246554535943,5049243.0,1,16.53427715742993,0,0.0
11620,9.82994781036201,590.6990420537576,346868.0,1,28.538996290289724,0,0.0
746689,40.232885491056464,10.345437998751368,4710370.0,2,8.373003041129689,0,0.0
827528,45.41218007139966,5.363146323917086,9912366.0,2,5.530117423458856,0,0.0
53142,7.547991311722031,522.9541209146423,1595903.0,1,14.896916282548466,0,0.0
327297,9.197352365952362,208.8675173607551,9848210.0,1,8.834186423080487,0,0.0
326332,7.049224178948458,568.381424062183,9818609.0,1,14.12188025174688,0,0.0
447518,9.657873586008195,820.8712719272544,13461896.0,1,38.28318783972099,0,0.0
170084,8.790166658680084,158.18912050106823,5122518.0,1,6.111401750806485,0,0.0
596042,11.45122241737182,2875.2827777624298,17921581.0,1,188.51862674388124,0,0.0
705015,40.41548728552231,15.284382346708297,2038772.0,2,12.48284380770201,0,0.0
766071,32.00146129302186,169.45504077096126,5952992.0,2,86.76890500665252,0,0.0
606480,7.926342902590817,1309.99262196976,18235525.0,1,41.151395465763336,0,0.0
305946,7.031427884231225,103.69305222106884,9199165.0,1,2.563342961532878,0,0.0
480882,7.136673173534773,19.941984739156727,14458758.0,1,0.507843620209491,0,0.0
550441,8.557987259013208,428.250888070566,16548966.0,1,15.682364642048098,0,0.0
623002,8.2868045300727,147.41706387511917,18733343.0,1,5.061648128644486,0,0.0
60582,6.511191242326998,427.3765202710412,1817418.0,1,9.059444436198804,0,0.0
159875,11.16384899436576,480.5077695605713,4815093.0,1,29.94320789574142,0,0.0
9550,1.5685620305143877,1726.4353524507442,283502.0,1,2.123849413723198,0,0.0
976350,37.57890763263881,3.3467056003660023,19460789.0,2,2.3630658173478625,0,0.0
573491,7.355881467557456,27.445096859925258,17243857.0,1,0.7425132654773221,0,0.0
802090,38.84898946740628,43.65344754031649,8293767.0,2,32.941851510827185,0,0.0
728683,32.57226407800514,600.4804473538159,3555820.0,2,318.5405820336608,0,0.0
908639,35.84457032949638,15.58305660393842,15103360.0,2,10.010814413350843,0,0.0
23223,6.572712817130586,117.59780532241422,698115.0,1,2.5401451564130606,0,0.0
165767,8.139128844501654,1681.263316438875,4990301.0,1,55.68799587481422,0,0.0
781950,43.781340181942646,0.0042821170781685,6979936.0,2,0.004103993314793,0,0.0
12335,7.208649055374535,664.1090397471204,368597.0,1,17.255087344156944,0,0.0
214651,11.037953316961428,93.54721114035183,6451941.0,1,5.698728345739018,0,0.0
81229,8.018920573565751,433.5390982152507,2438641.0,1,13.938951211019212,0,0.0
293377,9.675090828183995,263.1388775948851,8820362.0,1,12.315870787244606,0,0.0
223230,8.175558465807047,1405.5528012594998,6707192.0,1,46.97340330076376,0,0.0
138926,8.173582434960354,1274.4559517331763,4180054.0,1,42.57157602230338,0,0.0
321524,10.332551112798452,812.3192973839306,9673426.0,1,43.36225902621607,0,0.0
467523,7.38115337165407,488.17579126304486,14057524.0,1,13.298256402659822,0,0.0
435145,9.635920411415444,42.94584967023561,13091155.0,1,1.9937817316549928,0,0.0
234387,10.510501787881646,107.97954506405718,7044236.0,1,5.964285147972922,0,0.0
90288,9.862140606101892,843.9679006591894,2710486.0,1,41.0429258950578,0,0.0
489793,7.978169381148345,35.62468628725245,14726652.0,1,1.1337767785415154,0,0.0
384439,10.179021311199758,2185.878825112153,11565709.0,1,113.24215740025774,0,0.0
728629,39.8676882882781,8.570514631470964,3553158.0,2,6.811127546109457,0,0.0
566731,9.174143809893964,332.0193645358383,17038659.0,1,13.972190738259195,0,0.0
947911,42.27199147696183,44.36472100545925,17640547.0,2,39.63813165536039,0,0.0
165433,7.625149230114912,464.5216423015787,4979366.0,1,13.504317879605182,0,0.0
562212,7.322166282415971,375.6830283708932,16898665.0,1,10.07095730732972,0,0.0
962813,33.590934829194936,171.343940386782,18586722.0,2,96.66804490373352,0,0.0
469694,9.88494647059175,1110.727520496191,14123528.0,1,54.26579633519804,0,0.0
486134,13.70564932197015,188.9120024131124,14616702.0,1,17.74307085974808,0,0.0
376102,9.6236822301306,675.8502400013438,11309860.0,1,31.297022736706044,0,0.0
301796,8.640825808224205,417.3538162676276,9077385.0,1,15.580625676142988,0,0.0
96513,7.779478170054641,609.064028096461,2898757.0,1,18.430362941381617,0,0.0
466955,6.773009142525671,112.96780054764068,14040274.0,1,2.5911228324779416,0,0.0
91226,8.627485691913375,36.76872356431219,2739152.0,1,1.368412564866405,0,0.0
190670,8.976414057475138,541.9721390190044,5735083.0,1,21.83497606543296,0,0.0
375706,6.950712270547758,596.7716691558312,11298075.0,1,14.415736113121202,0,0.0
444279,7.0456777287142,1211.8585640578517,13364910.0,1,30.079283690640302,0,0.0
5175,10.170284934287574,265.1703966939386,154924.0,1,13.713909637997268,0,0.0
609656,8.953365076869394,396.6074765211604,18330566.0,1,15.896572240635518,0,0.0
164990,6.02030672562006,153.23875058292833,4967597.0,1,2.7769997690709296,0,0.0
514556,10.126015313415406,547.2449821926689,15470921.0,1,28.056206675730337,0,0.0
84034,7.471876656703325,3181.151269323691,2522451.0,1,88.80015290249403,0,0.0
948159,32.61925220831227,2.050486248309292,17655423.0,2,1.090874692892059,0,0.0
291807,8.115195841932497,539.2771570248832,8774926.0,1,17.75742703995065,0,0.0
69706,8.417414563540369,23.371020591638235,2092414.0,1,0.8279519177369296,0,0.0
244869,9.139137569907804,644.8305618560811,7363006.0,1,26.929360893916463,0,0.0
508711,9.385597933449477,399.68870357020216,15293613.0,1,17.60417874825312,0,0.0
541672,9.257628961982055,207.100278063018,16283953.0,1,8.874629428978738,0,0.0
266990,6.20118042035763,366.7661918204347,8029375.0,1,7.051930679645089,0,0.0
908611,34.30950175483215,69.57265727455626,15101100.0,2,40.94844535710028,0,0.0
710491,40.26538517378384,31.456793996316428,2386870.0,2,25.50046960654966,0,0.0
577721,10.10034976094931,76.84212475063863,17369551.0,1,3.9196040289889247,0,0.0
970330,45.37484357824983,172.31256195924144,19070863.0,2,177.38513618391443,0,0.0
798603,45.347258980053866,307.858194332242,8066824.0,2,316.5357774018152,0,0.0
639092,8.267294963487814,177.53090427055886,19219680.0,1,6.066955858788687,0,0.0
595837,7.011754444166636,247.191339940796,17914906.0,1,6.076544083013872,0,0.0
735376,44.88054824680422,8.956517656269964,3980070.0,2,9.020393797854984,0,0.0
88754,4.371000472911339,257.79868749745634,2662205.0,1,2.4627051196933207,0,0.0
883604,38.73211788185392,62.22626154752295,13497818.0,2,46.675201803796384,0,0.0
263986,4.970776480434241,178.9082004499997,7937198.0,1,2.2102872642058897,0,0.0
319397,9.217844425068858,1615.851814276139,9607902.0,1,68.64837835169068,0,0.0
677546,49.702084352230585,24.914344658638026,277641.0,2,30.772917787460276,0,0.0
152889,6.789616861747769,460.6988565380217,4599897.0,1,10.618854597573025,0,0.0
156610,8.80109449767058,60.15373170470048,4714336.0,1,2.3297319030850385,0,0.0
447379,6.7837092566920685,169.42057490688703,13457797.0,1,3.89825826070904,0,0.0
865428,45.01171676381642,36.47950560516178,12340015.0,2,36.95473590803536,0,0.0
713945,42.47607636714605,258.159311850102,2611360.0,2,232.88771777683303,0,0.0
824923,41.74144692101345,23.71153572682842,9740254.0,2,20.656878061598032,0,0.0
367941,7.796548572630396,326.6716257033925,11063916.0,1,9.928558429170074,0,0.0
305387,8.870036863173555,1205.4611995692958,9182710.0,1,47.42136928431823,0,0.0
509374,8.279848939805769,144.41721403926732,15313776.0,1,4.9503259312094965,0,0.0
713869,37.226558705671046,69.68722102870751,2606524.0,2,48.28685640063614,0,0.0
613136,10.03452414158311,305.1753866837142,18437692.0,1,15.364310388528017,0,0.0
572270,8.26567319155065,658.230244962667,17207299.0,1,22.485590562552844,0,0.0
899113,31.21984360030384,363.59691971319774,14491851.0,2,177.19507459404016,0,0.0
467357,8.104589695656468,1106.9307079441123,14052107.0,1,36.3540253810281,0,0.0
981740,37.92482842747057,63.88578196685143,19803622.0,2,45.94322408352384,0,0.0
306839,8.38329764295559,969.3183811762312,9226025.0,1,34.06169251844296,0,0.0
342375,11.28552830957895,207.2417556870438,10294860.0,1,13.197481327745503,0,0.0
572052,11.8254638395685,426.7861136837973,17200612.0,1,29.841225435165693,0,0.0
962648,40.36249556890231,966.5942952254708,18575274.0,2,787.3543888513949,0,0.0
575889,5.939297795712987,21.10068268555253,17313769.0,1,0.3721660160846038,0,0.0
357198,6.69601959336201,315.29656025487793,10740105.0,1,7.068425235549655,0,0.0
200342,7.57035623909589,1887.1382659710728,6023930.0,1,54.07622403086048,0,0.0
43563,8.813172294091219,1361.548672987062,1308269.0,1,52.87710827071198,0,0.0
925569,40.22156637724943,314.21541928473533,16194466.0,2,254.1648309910524,0,0.0
114473,7.241122538058138,195.34443983101437,3444963.0,1,5.121331076272491,0,0.0
543053,7.437761495931709,29.597936593292573,16324840.0,1,0.8186833077064073,0,0.0
218785,9.346599044168425,256.5104468373258,6571576.0,1,11.204236993236876,0,0.0
636057,9.63986357413879,533.8247898235867,19127283.0,1,24.80336004199831,0,0.0
496449,9.76496550605797,850.2993216564035,14924915.0,1,40.53995515828888,0,0.0
828066,32.01107689640765,177.51717839167034,9949735.0,2,90.95172908766403,0,0.0
969690,35.79133132859449,17.002337723836593,19026632.0,2,10.89016222011369,0,0.0
173277,8.206480905731503,228.81590396900705,5220403.0,1,7.704955558105364,0,0.0
424254,12.872253313836143,843.1435117673292,12762027.0,1,69.85229220015485,0,0.0
673452,22.9571084003868,0.4306067836058922,16509.0,2,0.1134710938387858,0,1198.741080173931
981674,49.05169854605269,11.807419428877951,19798004.0,2,14.204733697885356,0,0.0
